"data__message","data__story","data__updated_time","data__id","paging__previous","paging__next"
"סאבלט ל3 חודשים, רחוב שוקן פינת העליה(בכניסה לפלורנטין),חדר מרוהט קומפלט,בדירת 2 שותפים. חדר מרווח ומואר עם מרפסת, כולל כל הציוד הדרוש: מיטה זוגית, ארון בגדים, ספה+שולחן(פינת ישיבה),פלזמה עם כבלים,אינטרנט אלחוטי ועוד. דירת 2.5 חדרים ללא סלון(פרטיות מוחלטת),מטבח מאובזר בהכל ומכונת כביסה. 2 דקות הליכה מחיי הלילה של פלורנטין,10 דקות מרוטשילד,12 דקות מחוף הים ויפו העתיקה.  מחיר 2300 ש""ח כולל כל ההוצאות. נשאר שותף נחמד בן 27. כניסה מיידית Sublet for 3 month,Florentine neighborhood, fully furnished room,shared apartment. big lighted room with a nice balcony included all you need: double bed, closet, couch+table(sitting area),plasma+cable tv,wifi etc. 2.5rooms apartment no living room (fully privacy), equipped kitchen+washing machine located 2 min walk from the great night life of Florentine,10 min from Rothschild, 12 min from old Jaffa and the beach..  price 2300 NIS included all the bills. the flatmate in the next room is a nice guy 27 years old Available now.","","2014-03-22T18:59:47+0000","707688259256219_740370899321288","",""
"Looking to sublet a cozy studio Apt btw April 9th - 22th Montefiore Neighborhood- East Tel Aviv Fully Equipped (including a folding bike) 2,600 Shekels - Utilities included  סטודיו חמים ובייתי - סאבלט בין התאריכים 9-22.4 שכונת מונטפיורי  2,600₪ (כולל חשבונות)","","2014-03-22T18:59:44+0000","707688259256219_742629122428799","",""
"סבלט לשבועיים בין ה27/3-9/4 מחיר גמיש!!!! מי רוצה לנפוש בתל אביב לשבועיים?? Passover in Tel Aviv! come and spend the vacation in the center of TLV 27/3-09/4 Amazing new Apartment for Sublet near Dizengof center in Tel Aviv A large, spacious and beautiful 2 room apartment with balcony, in a new Building with everything you need inside, in the living room the sofa opening into a king size bed! all the details in the link bellow! ","","2014-03-22T18:59:39+0000","707688259256219_742684225756622","",""
"כל הקודם זוכה!! סבלט\שכירות לחדר ל-3 חודשים בדירת 3 חדרים ברחוב משה הס, מקביל לבן יהודה..200 מ' מהטיילת..ומרחק הליכה לנחלת בנימין והשוק... גודל הדירה 73 מ""ר, 2 חדרי שינה, סלון, ריהוט מלא בדירה ומיזוג בכל חדר. פרטים נוספים בפרטי... ניתן ליצור גם קשר עם שותפי 'המסבלט' בנייד 0544421999","","2014-03-22T18:59:35+0000","707688259256219_742274945797550","",""
"סאבלט לשבועיים (4.4 עד ה-17.4) באפריל לדירה מהממת ומרכזית... Two weeks in April (04/04-17/04) - central apartment in TLV!   * דירה גדולה, 2.5 חדרים, מרכזית ועורפית בארלוזורוב-שלמה המלך!  * שני חדרי שינה- שבכל אחד מהם, טלויזיה, פינת ישיבה ופינת עבודה. * מרפסת סגורה שמשמשת כסלון, מטבח גדול, פינת אוכל.  * מאובזרת לחלוטין כולל מכונת כביסה ומייבש, אינטרנט wi-fi, דוד שמש וחשמלי.  * מתאימה עד 4 נפשות. ללא בעלי חיים  * , Large apartment, 2.5 rooms, near Arlozorov - King Solomon , corner, rear to the street - quiet. * Two bedrooms - each with TV, AC, seating area and working area.  * Half closed balcony with view to Azriely buildings, large kitchen, dining area.  * Fully equipped: washing and drying machine, Wi-Fi and an electric heater.  * Suitable for up to 4 people. Without Animals   לפרטים נוספים אפשר לפנות בפרטי או בטלפון.  For further details please contact us on facebook  Miri Suslensky - 050261213 or Hila Rosenberg - 0545882557","","2014-03-19T22:03:05+0000","707688259256219_742356715789373","",""
"כל הקודמת זוכה..סבלט לבחורה לאפריל מאי (או רק אפריל) לדירת גג, מציאה אמיתית. 2 חדרים +אמבטיה וגג ענק היוצא מהסלון 4000 שח. הדירה באידלסון. אין תמונות כי בעה""ב בחו""ל.","","2014-03-13T13:34:24+0000","707688259256219_738887616136283","",""
"לכל מי שמחפש דירה בתל אביב וצריך בנתיים מקום, לכל מי שרוצה להנות מהעיר הזו, לכל מי שנתקע ופתאום צריך - דירה שווה במיוחד במרכז ת""א..","","2014-03-13T09:35:39+0000","707688259256219_738795762812135","",""
"סבלט לדירה מקסימה במרחק יריקה מהבימה, דיזנגוף סנטר וכיכר רבין. דירת שני חדרים מאובזרת, מסוגננת, מצוידת (אינטרנט, יס ואפילו עיתון בפתח הדלת, כל בוקר...) 25 למרץ עד 26 לאפריל  4,500 ש""ח כולל חשבונות  פרטים בפרטי","","2014-03-12T22:08:44+0000","707688259256219_738576966167348","",""
"סבלט לדירתי בצפון הישן- סמוכה לרחוב יהודה מכבי ולנמיר, 3 דקות הליכה מפארק הירקון. נגישה מאוד לכל נתיב תחבורה ציבורית אפשרי. דירת חדר נעימה בשכונה שקטה וירוקה, עם אווירה חצי כפרית חצי עירונית. כניסה בתחילת אפריל, לתקופה של כשלושה חדשים. מועד כניסה גמיש. שכ""ד 3200 כולל אינטרנט וכל החשבונות.","","2014-03-12T12:40:15+0000","707688259256219_738368799521498","",""
"מסבלטים את הדירה שלנו בין התאריכים 6.4-18.5 (גמישים בתאריכים)... דירת 2 חדרים יפהפייה ומרווחת בבוגרשוב 92 על דיזינגוף סנטר, מאובזרת בכל מה שצריך: מזגנים, מכונת כביסה, דוד שמש ... בקיצור בית.","","2014-03-12T11:07:52+0000","707688259256219_738084842883227","",""
"מחפסת דחוף חדר בתל אביב בדירה אם בנות עד סוף החודש! צרו קשר ב: myrianlh2000@gmail.com","","2014-03-11T18:03:49+0000","707688259256219_737499212941790","",""
"מסבלט את חדרי לשלושה חודשים (יוני עד תחילת ספטמבר). חדר גדול, ממש ליד הסנטר ברחוב שקט ויפה (עין חרוד). בדירה 2 שותפים, אין סלון אבל יש מטבח גדול ומאובזר, מכונת כביסה ודוד שמש. בלי חשבונות השכ""ד הוא 1550 לחודש!!! חשוב לדעת שאין מזגן, אבל כנראה יהיה מצנן.. וכמובן מאוור וכו'...","","2014-03-11T16:55:16+0000","707688259256219_738004962891215","",""
"מסבלטת את חדרי לשבועיים בתאריכים 2.04-14.04. חדר גדול עם מרפסת והול פרטי (2 דלתות לחדר) בדירת 4 שותפים במרכז תל אביב - רחוב יבנה פינת אחד העם. שנייה מרוטשילד ואלנבי ומכל תחבורה ציבורית בעלות של 1,000 שח בלבד! בדירה עוד שלשה שותפים, דוברי עברית ואנגלית ואדיבים וחמודים מאד!","","2014-03-11T16:31:02+0000","707688259256219_737992062892505","",""
"ניר הובלות לסטודנטים ולחברי הקבוצה שרות אמין במחירים נוחים 0507779987","","2014-03-11T15:14:17+0000","707688259256219_737962519562126","",""
"סבלט?????  מי רוצה לגור באביב בתל אביב???? מסבלט את החדר והמרפסת שלי בחודש אפריל, בדירה נשארת שותפה והכל מאובזר ומושקע! 2750 כולל חשבונות. איפה- יהושע בנון (בין אבן גבירול לדיזינגוף) לפרטים בפרטי(;","","2014-03-11T14:47:55+0000","707688259256219_737852912906420","",""
"היי מסבלטת את החדר שלי לחודשים עם אופציה להארכה  הרחוב הכי שוה בת""א דיזינגוף ארלוזרב 7 דקות מהים  עם השותפה הכי מדהימה בעולם כניסה מיידית בחדר יש ארון גדול כוורת ענקית ומיטה עם מזרון. הדירה היא דירת 3 חדרים 65 מ""ר מטבח וסלון יחד, לא משופצת אבל במצב טוב. דירה חמימה וביתית קומת קרקע. !!!2650 לחודש כולל הכל.","","2014-03-11T14:46:14+0000","707688259256219_737953199563058","",""
"סבלט - בלפור-אחד העם, 27/3-27/4.  חדר ענק עם סלון ויציאה למרפסת בדירת שותפים משופצת, מוארת, מרווחת, מרווחת ומאובזרת לעילא ולעילא:), שקטה (דאבל גלז) ובמיקום מדהים. 3200 לחודש כולל כל החשבונות (ארנונה,מים,חשמל ואינטרנט) מראה מחר בערב ובחמישי בצהריים.  לנייד שלי - בפרטי.","","2014-03-11T13:34:34+0000","707688259256219_737925859565792","",""
"סבלט לדירתי בצפון הישן- סמוכה לרחוב יהודה מכבי ולנמיר, 3 דקות הליכה מפארק הירקון. נגישה מאוד לכל נתיב תחבורה ציבורית אפשרי. דירת חדר נעימה בשכונה שקטה וירוקה, עם אווירה חצי כפרית חצי עירונית. כניסה בתחילת אפריל, לתקופה של כשלושה חדשים. מועד כניסה גמיש. שכ""ד 3200 כולל אינטרנט וכל החשבונות.","","2014-03-11T09:24:45+0000","707688259256219_737858916239153","",""
"אנחנו יוצאים להרפתקה של שלושה שבועות ביפן ומסבלטים את הדירה שלנו, בין התאריכים 4.4.14-26.4.14. החתול האהוב שלנו נשאר בדירה, ולכן אנחנו מבקשים למלא לו את קערת האוכל בזמן שתגורו כאן... בדירה שני חדרים ענקיים ושתי מרפסות מקסימות, מכונת כביזה, מייבש, מדיח, טלויזיה, אוירה, ובקיצור כל מה שתצטרכו במיקום מרכזי- רחוב מזא""ה , שתי דקות הליכה מרוטשילד... הנחה למי שירצה להשכיר את הדירה לכל התקופה. ","","2014-03-11T07:11:52+0000","707688259256219_737834382908273","",""
"Passover in Tel Aviv! come and spend the vacation in the center of TLV 3/27-4/28 Amazing new Apartment for Sublet near Dizengof center in Tel Aviv A large, spacious and beautiful 2 room apartment with balcony, in a new Building with everything you need inside, in the living room the sofa opening into a king size bed! all the details in the link bellow!  מסבלטים את הדירה המהממת שלנו בפסח מה27/3-28/4, דירה חדשה במרכז תל אביב  מול דיזינגוף סנטר, דקה מכל מקום... כל הפרטים בלינק המצורף חברים שתפו ותעבירו הלאה! please share!   ","","2014-03-10T21:15:13+0000","707688259256219_737653072926404","",""
"מחפש דירת 2-3 חדרים בין התאריכים 5.5.14 ועד ל 14.5.14 בצפון/מרכז תל אביב.","","2014-03-10T11:54:57+0000","707688259256219_737413156283729","",""
"דירה מדהימה במרכז תל אביב ( קינג ג'ורג) לסיבלוט בין 01.04.14 ל 07.05.14","","2014-03-10T10:14:51+0000","707688259256219_737376272954084","",""
"יש למישהו חוזה סאבלט שהוא יכול בבקשה לחלוק איתי?","","2014-03-10T10:03:54+0000","707688259256219_737367689621609","",""
"מסבלט את החדר בדירה שלי ...... באזור הכי יפה ברוטשילד (פינת מאז""ה), בבנין הכי שקט בעיר, מרחק הליכה מהכל..  עומד חדר גדול, מואר, ומרוהט שרק מחכה לדייר לתקופה של חודשיים, עם סיכוי להארכה (תלוי בקבלן- הבנין לפני שיפוץ מסיבי) מיטה זוגית, ארון קיר ענק, טלוויזיה, חיבור לyes, מזגן, אינטרנט אלחוטי, שני כיווני אויר, סלון גדול ומטבח מאובזר. 2900 כולל הכל. לאוהבי חיות בלבד, בדירה גרים כלב וחתולה..  052-5360279","","2014-03-10T07:30:27+0000","707688259256219_737338582957853","",""
